timestamp_id,year,month,day,hour,minute,second,quarter,weekday,isotime,weight
357,2015,Nov,22,21,41,29,4,Sun,2015-11-22T21:41:29,562020
358,2015,Nov,22,22,23,32,4,Sun,2015-11-22T22:23:32,454575
359,2015,Nov,22,23,24,57,4,Sun,2015-11-22T23:24:57,413250
360,2015,Nov,23,0,33,32,4,Mon,2015-11-23T00:33:32,427500
361,2015,Nov,23,1,2,36,4,Mon,2015-11-23T01:02:36,304000
362,2015,Nov,23,2,5,43,4,Mon,2015-11-23T02:05:43,323000
363,2015,Nov,23,3,50,51,4,Mon,2015-11-23T03:50:51,323000
364,2015,Nov,23,4,33,48,4,Mon,2015-11-23T04:33:48,266000
365,2015,Nov,23,5,38,4,4,Mon,2015-11-23T05:38:04,342000
366,2015,Nov,23,6,47,27,4,Mon,2015-11-23T06:47:27,513000
367,2015,Nov,23,7,57,48,4,Mon,2015-11-23T07:57:48,636500
368,2015,Nov,23,8,13,18,4,Mon,2015-11-23T08:13:18,750500
369,2015,Nov,23,9,34,57,4,Mon,2015-11-23T09:34:57,807500
370,2015,Nov,23,10,38,26,4,Mon,2015-11-23T10:38:26,817000
371,2015,Nov,23,11,52,30,4,Mon,2015-11-23T11:52:30,950000
372,2015,Nov,23,12,54,50,4,Mon,2015-11-23T12:54:50,883500
373,2015,Nov,23,13,24,38,4,Mon,2015-11-23T13:24:38,855000
374,2015,Nov,23,14,37,14,4,Mon,2015-11-23T14:37:14,874000
375,2015,Nov,23,15,54,55,4,Mon,2015-11-23T15:54:55,788500
376,2015,Nov,23,16,51,1,4,Mon,2015-11-23T16:51:01,788500
377,2015,Nov,23,17,42,56,4,Mon,2015-11-23T17:42:56,627000
378,2015,Nov,23,18,0,47,4,Mon,2015-11-23T18:00:47,617500
379,2015,Nov,23,19,11,19,4,Mon,2015-11-23T19:11:19,579500
380,2015,Nov,23,20,32,36,4,Mon,2015-11-23T20:32:36,684000
381,2015,Nov,23,21,16,21,4,Mon,2015-11-23T21:16:21,646000
382,2015,Nov,23,22,4,31,4,Mon,2015-11-23T22:04:31,522500
383,2015,Nov,23,23,55,16,4,Mon,2015-11-23T23:55:16,475000
384,2015,Nov,24,0,52,19,4,Tue,2015-11-24T00:52:19,243675
385,2015,Nov,24,1,49,26,4,Tue,2015-11-24T01:49:26,173280
386,2015,Nov,24,2,24,51,4,Tue,2015-11-24T02:24:51,184110
387,2015,Nov,24,3,24,3,4,Tue,2015-11-24T03:24:03,184110
388,2015,Nov,24,4,10,41,4,Tue,2015-11-24T04:10:41,151620
389,2015,Nov,24,5,59,8,4,Tue,2015-11-24T05:59:08,194940
390,2015,Nov,24,6,15,18,4,Tue,2015-11-24T06:15:18,292410
391,2015,Nov,24,7,46,53,4,Tue,2015-11-24T07:46:53,362805
392,2015,Nov,24,8,21,3,4,Tue,2015-11-24T08:21:03,427785
393,2015,Nov,24,9,2,30,4,Tue,2015-11-24T09:02:30,460275
394,2015,Nov,24,10,26,9,4,Tue,2015-11-24T10:26:09,465690
395,2015,Nov,24,11,31,56,4,Tue,2015-11-24T11:31:56,541500
396,2015,Nov,24,12,55,38,4,Tue,2015-11-24T12:55:38,503595
397,2015,Nov,24,13,45,5,4,Tue,2015-11-24T13:45:05,487350
398,2015,Nov,24,14,43,44,4,Tue,2015-11-24T14:43:44,498180
399,2015,Nov,24,15,9,51,4,Tue,2015-11-24T15:09:51,449445
400,2015,Nov,24,16,22,26,4,Tue,2015-11-24T16:22:26,449445
401,2015,Nov,24,17,2,39,4,Tue,2015-11-24T17:02:39,357390
402,2015,Nov,24,18,29,24,4,Tue,2015-11-24T18:29:24,351975
403,2015,Nov,24,19,29,3,4,Tue,2015-11-24T19:29:03,330315
404,2015,Nov,24,20,6,30,4,Tue,2015-11-24T20:06:30,389880
405,2015,Nov,24,21,49,9,4,Tue,2015-11-24T21:49:09,368220
406,2015,Nov,24,22,1,2,4,Tue,2015-11-24T22:01:02,297825
407,2015,Nov,24,23,38,39,4,Tue,2015-11-24T23:38:39,270750
408,2015,Nov,25,0,8,40,4,Wed,2015-11-25T00:08:40,247950
409,2015,Nov,25,1,20,6,4,Wed,2015-11-25T01:20:06,176320
410,2015,Nov,25,2,44,35,4,Wed,2015-11-25T02:44:35,187340
411,2015,Nov,25,3,41,22,4,Wed,2015-11-25T03:41:22,187340
412,2015,Nov,25,4,12,24,4,Wed,2015-11-25T04:12:24,154280
413,2015,Nov,25,5,50,49,4,Wed,2015-11-25T05:50:49,198360
414,2015,Nov,25,6,49,31,4,Wed,2015-11-25T06:49:31,297540
415,2015,Nov,25,7,7,56,4,Wed,2015-11-25T07:07:56,369170
416,2015,Nov,25,8,3,39,4,Wed,2015-11-25T08:03:39,435290
417,2015,Nov,25,9,44,29,4,Wed,2015-11-25T09:44:29,468350
418,2015,Nov,25,10,39,40,4,Wed,2015-11-25T10:39:40,473860
419,2015,Nov,25,11,59,21,4,Wed,2015-11-25T11:59:21,551000
420,2015,Nov,25,12,41,7,4,Wed,2015-11-25T12:41:07,512430
421,2015,Nov,25,13,43,45,4,Wed,2015-11-25T13:43:45,495900
422,2015,Nov,25,14,39,18,4,Wed,2015-11-25T14:39:18,506920
423,2015,Nov,25,15,50,54,4,Wed,2015-11-25T15:50:54,457330
424,2015,Nov,25,16,8,58,4,Wed,2015-11-25T16:08:58,457330
425,2015,Nov,25,17,24,51,4,Wed,2015-11-25T17:24:51,363660
426,2015,Nov,25,18,18,58,4,Wed,2015-11-25T18:18:58,358150
427,2015,Nov,25,19,47,55,4,Wed,2015-11-25T19:47:55,336110
428,2015,Nov,25,20,43,51,4,Wed,2015-11-25T20:43:51,396720
429,2015,Nov,25,21,7,33,4,Wed,2015-11-25T21:07:33,374680
430,2015,Nov,25,22,55,50,4,Wed,2015-11-25T22:55:50,303050
431,2015,Nov,25,23,12,2,4,Wed,2015-11-25T23:12:02,275500
432,2015,Nov,26,0,50,25,4,Thu,2015-11-26T00:50:25,175230
433,2015,Nov,26,1,28,23,4,Thu,2015-11-26T01:28:23,124608
434,2015,Nov,26,2,48,12,4,Thu,2015-11-26T02:48:12,132396
435,2015,Nov,26,3,29,22,4,Thu,2015-11-26T03:29:22,132396
436,2015,Nov,26,4,50,40,4,Thu,2015-11-26T04:50:40,109032
437,2015,Nov,26,5,4,2,4,Thu,2015-11-26T05:04:02,140184
438,2015,Nov,26,6,57,59,4,Thu,2015-11-26T06:57:59,210276
439,2015,Nov,26,7,2,31,4,Thu,2015-11-26T07:02:31,260898
440,2015,Nov,26,8,16,57,4,Thu,2015-11-26T08:16:57,307626
441,2015,Nov,26,9,1,33,4,Thu,2015-11-26T09:01:33,330990
442,2015,Nov,26,10,42,36,4,Thu,2015-11-26T10:42:36,334884
443,2015,Nov,26,11,36,56,4,Thu,2015-11-26T11:36:56,389400
444,2015,Nov,26,12,13,14,4,Thu,2015-11-26T12:13:14,362142
445,2015,Nov,26,13,5,49,4,Thu,2015-11-26T13:05:49,350460
446,2015,Nov,26,14,52,56,4,Thu,2015-11-26T14:52:56,358248
447,2015,Nov,26,15,56,40,4,Thu,2015-11-26T15:56:40,323202
448,2015,Nov,26,16,49,32,4,Thu,2015-11-26T16:49:32,323202
449,2015,Nov,26,17,44,33,4,Thu,2015-11-26T17:44:33,257004
450,2015,Nov,26,18,26,32,4,Thu,2015-11-26T18:26:32,253110
451,2015,Nov,26,19,19,7,4,Thu,2015-11-26T19:19:07,237534
452,2015,Nov,26,20,9,27,4,Thu,2015-11-26T20:09:27,280368
453,2015,Nov,26,21,57,36,4,Thu,2015-11-26T21:57:36,264792
454,2015,Nov,26,22,27,59,4,Thu,2015-11-26T22:27:59,214170
455,2015,Nov,26,23,5,59,4,Thu,2015-11-26T23:05:59,194700
456,2015,Nov,27,0,6,26,4,Fri,2015-11-27T00:06:26,285120
457,2015,Nov,27,1,4,6,4,Fri,2015-11-27T01:04:06,202752
458,2015,Nov,27,2,26,49,4,Fri,2015-11-27T02:26:49,215424
459,2015,Nov,27,3,9,46,4,Fri,2015-11-27T03:09:46,215424
460,2015,Nov,27,4,1,50,4,Fri,2015-11-27T04:01:50,177408
461,2015,Nov,27,5,28,27,4,Fri,2015-11-27T05:28:27,228096
462,2015,Nov,27,6,43,26,4,Fri,2015-11-27T06:43:26,342144
463,2015,Nov,27,7,1,31,4,Fri,2015-11-27T07:01:31,424512
464,2015,Nov,27,8,58,55,4,Fri,2015-11-27T08:58:55,500544
465,2015,Nov,27,9,20,46,4,Fri,2015-11-27T09:20:46,538560
466,2015,Nov,27,10,16,5,4,Fri,2015-11-27T10:16:05,544896
467,2015,Nov,27,11,22,4,4,Fri,2015-11-27T11:22:04,633600
468,2015,Nov,27,12,7,22,4,Fri,2015-11-27T12:07:22,589248
469,2015,Nov,27,13,44,1,4,Fri,2015-11-27T13:44:01,570240
470,2015,Nov,27,14,22,22,4,Fri,2015-11-27T14:22:22,582912
471,2015,Nov,27,15,11,0,4,Fri,2015-11-27T15:11:00,525888
472,2015,Nov,27,16,53,14,4,Fri,2015-11-27T16:53:14,525888
473,2015,Nov,27,17,52,23,4,Fri,2015-11-27T17:52:23,418176
474,2015,Nov,27,18,4,38,4,Fri,2015-11-27T18:04:38,411840
475,2015,Nov,27,19,57,9,4,Fri,2015-11-27T19:57:09,386496
476,2015,Nov,27,20,13,0,4,Fri,2015-11-27T20:13:00,456192
477,2015,Nov,27,21,13,42,4,Fri,2015-11-27T21:13:42,430848
478,2015,Nov,27,22,43,46,4,Fri,2015-11-27T22:43:46,348480
479,2015,Nov,27,23,57,7,4,Fri,2015-11-27T23:57:07,316800
480,2015,Nov,28,0,47,0,4,Sat,2015-11-28T00:47:00,246510
481,2015,Nov,28,1,18,23,4,Sat,2015-11-28T01:18:23,175296
482,2015,Nov,28,2,44,1,4,Sat,2015-11-28T02:44:01,186252
483,2015,Nov,28,3,59,38,4,Sat,2015-11-28T03:59:38,186252
484,2015,Nov,28,4,14,54,4,Sat,2015-11-28T04:14:54,153384
485,2015,Nov,28,5,9,11,4,Sat,2015-11-28T05:09:11,197208
486,2015,Nov,28,6,29,7,4,Sat,2015-11-28T06:29:07,295812
487,2015,Nov,28,7,30,22,4,Sat,2015-11-28T07:30:22,367026
488,2015,Nov,28,8,45,16,4,Sat,2015-11-28T08:45:16,432762
489,2015,Nov,28,9,8,1,4,Sat,2015-11-28T09:08:01,465630
490,2015,Nov,28,10,13,23,4,Sat,2015-11-28T10:13:23,471108
491,2015,Nov,28,11,21,30,4,Sat,2015-11-28T11:21:30,547800
492,2015,Nov,28,12,18,18,4,Sat,2015-11-28T12:18:18,509454
493,2015,Nov,28,13,59,56,4,Sat,2015-11-28T13:59:56,493020
494,2015,Nov,28,14,35,40,4,Sat,2015-11-28T14:35:40,503976
495,2015,Nov,28,15,20,11,4,Sat,2015-11-28T15:20:11,454674
496,2015,Nov,28,16,37,5,4,Sat,2015-11-28T16:37:05,454674
497,2015,Nov,28,17,6,34,4,Sat,2015-11-28T17:06:34,361548
498,2015,Nov,28,18,37,19,4,Sat,2015-11-28T18:37:19,356070
499,2015,Nov,28,19,10,24,4,Sat,2015-11-28T19:10:24,334158
500,2015,Nov,28,20,57,9,4,Sat,2015-11-28T20:57:09,394416
501,2015,Nov,28,21,8,51,4,Sat,2015-11-28T21:08:51,372504
502,2015,Nov,28,22,14,20,4,Sat,2015-11-28T22:14:20,301290
503,2015,Nov,28,23,32,15,4,Sat,2015-11-28T23:32:15,273900
504,2015,Nov,29,0,15,48,4,Sun,2015-11-29T00:15:48,258390
505,2015,Nov,29,1,11,18,4,Sun,2015-11-29T01:11:18,183744
506,2015,Nov,29,2,23,26,4,Sun,2015-11-29T02:23:26,195228
507,2015,Nov,29,3,42,2,4,Sun,2015-11-29T03:42:02,195228
508,2015,Nov,29,4,55,8,4,Sun,2015-11-29T04:55:08,160776
509,2015,Nov,29,5,38,1,4,Sun,2015-11-29T05:38:01,206712
510,2015,Nov,29,6,25,4,4,Sun,2015-11-29T06:25:04,310068
511,2015,Nov,29,7,44,4,4,Sun,2015-11-29T07:44:04,384714
512,2015,Nov,29,8,8,26,4,Sun,2015-11-29T08:08:26,453618
513,2015,Nov,29,9,19,35,4,Sun,2015-11-29T09:19:35,488070
514,2015,Nov,29,10,26,47,4,Sun,2015-11-29T10:26:47,493812
515,2015,Nov,29,11,59,9,4,Sun,2015-11-29T11:59:09,574200
516,2015,Nov,29,12,37,27,4,Sun,2015-11-29T12:37:27,534006
517,2015,Nov,29,13,19,40,4,Sun,2015-11-29T13:19:40,516780
518,2015,Nov,29,14,22,5,4,Sun,2015-11-29T14:22:05,528264
519,2015,Nov,29,15,15,28,4,Sun,2015-11-29T15:15:28,476586
520,2015,Nov,29,16,40,23,4,Sun,2015-11-29T16:40:23,476586
521,2015,Nov,29,17,40,33,4,Sun,2015-11-29T17:40:33,378972
522,2015,Nov,29,18,3,24,4,Sun,2015-11-29T18:03:24,373230
523,2015,Nov,29,19,26,0,4,Sun,2015-11-29T19:26:00,350262
524,2015,Nov,29,20,26,46,4,Sun,2015-11-29T20:26:46,413424
525,2015,Nov,29,21,57,20,4,Sun,2015-11-29T21:57:20,390456
526,2015,Nov,29,22,28,13,4,Sun,2015-11-29T22:28:13,315810
527,2015,Nov,29,23,23,18,4,Sun,2015-11-29T23:23:18,287100
528,2015,Nov,30,0,30,5,4,Mon,2015-11-30T00:30:05,297000
529,2015,Nov,30,1,11,50,4,Mon,2015-11-30T01:11:50,211200
530,2015,Nov,30,2,6,17,4,Mon,2015-11-30T02:06:17,224400
531,2015,Nov,30,3,7,35,4,Mon,2015-11-30T03:07:35,224400
532,2015,Nov,30,4,38,44,4,Mon,2015-11-30T04:38:44,184800
533,2015,Nov,30,5,9,50,4,Mon,2015-11-30T05:09:50,237600
534,2015,Nov,30,6,44,28,4,Mon,2015-11-30T06:44:28,356400
535,2015,Nov,30,7,59,25,4,Mon,2015-11-30T07:59:25,442200
536,2015,Nov,30,8,11,49,4,Mon,2015-11-30T08:11:49,521400
537,2015,Nov,30,9,26,27,4,Mon,2015-11-30T09:26:27,561000
538,2015,Nov,30,10,11,15,4,Mon,2015-11-30T10:11:15,567600
539,2015,Nov,30,11,29,21,4,Mon,2015-11-30T11:29:21,660000
540,2015,Nov,30,12,59,33,4,Mon,2015-11-30T12:59:33,613800
541,2015,Nov,30,13,9,22,4,Mon,2015-11-30T13:09:22,594000
542,2015,Nov,30,14,29,40,4,Mon,2015-11-30T14:29:40,607200
543,2015,Nov,30,15,40,5,4,Mon,2015-11-30T15:40:05,547800
544,2015,Nov,30,16,30,48,4,Mon,2015-11-30T16:30:48,547800
545,2015,Nov,30,17,13,18,4,Mon,2015-11-30T17:13:18,435600
546,2015,Nov,30,18,0,53,4,Mon,2015-11-30T18:00:53,429000
547,2015,Nov,30,19,44,28,4,Mon,2015-11-30T19:44:28,402600
548,2015,Nov,30,20,39,29,4,Mon,2015-11-30T20:39:29,475200
549,2015,Nov,30,21,0,13,4,Mon,2015-11-30T21:00:13,448800
550,2015,Nov,30,22,19,7,4,Mon,2015-11-30T22:19:07,363000
551,2015,Nov,30,23,49,40,4,Mon,2015-11-30T23:49:40,330000
552,2015,Dec,1,0,19,34,4,Tue,2015-12-01T00:19:34,169290
553,2015,Dec,1,1,38,9,4,Tue,2015-12-01T01:38:09,120384
554,2015,Dec,1,2,27,45,4,Tue,2015-12-01T02:27:45,127908
555,2015,Dec,1,3,48,30,4,Tue,2015-12-01T03:48:30,127908
556,2015,Dec,1,4,5,43,4,Tue,2015-12-01T04:05:43,105336
557,2015,Dec,1,5,31,48,4,Tue,2015-12-01T05:31:48,135432
558,2015,Dec,1,6,14,34,4,Tue,2015-12-01T06:14:34,203148
559,2015,Dec,1,7,48,25,4,Tue,2015-12-01T07:48:25,252054
560,2015,Dec,1,8,17,40,4,Tue,2015-12-01T08:17:40,297198
561,2015,Dec,1,9,1,7,4,Tue,2015-12-01T09:01:07,319770
562,2015,Dec,1,10,17,56,4,Tue,2015-12-01T10:17:56,323532
563,2015,Dec,1,11,42,2,4,Tue,2015-12-01T11:42:02,376200
564,2015,Dec,1,12,0,16,4,Tue,2015-12-01T12:00:16,349866
565,2015,Dec,1,13,25,33,4,Tue,2015-12-01T13:25:33,338580
566,2015,Dec,1,14,56,37,4,Tue,2015-12-01T14:56:37,346104
567,2015,Dec,1,15,45,25,4,Tue,2015-12-01T15:45:25,312246
568,2015,Dec,1,16,28,6,4,Tue,2015-12-01T16:28:06,312246
569,2015,Dec,1,17,47,16,4,Tue,2015-12-01T17:47:16,248292
570,2015,Dec,1,18,22,18,4,Tue,2015-12-01T18:22:18,244530
571,2015,Dec,1,19,55,48,4,Tue,2015-12-01T19:55:48,229482
572,2015,Dec,1,20,43,58,4,Tue,2015-12-01T20:43:58,270864
573,2015,Dec,1,21,12,38,4,Tue,2015-12-01T21:12:38,255816
574,2015,Dec,1,22,5,2,4,Tue,2015-12-01T22:05:02,206910
575,2015,Dec,1,23,4,50,4,Tue,2015-12-01T23:04:50,188100
576,2015,Dec,2,0,16,19,4,Wed,2015-12-02T00:16:19,172260
577,2015,Dec,2,1,34,21,4,Wed,2015-12-02T01:34:21,122496
578,2015,Dec,2,2,7,33,4,Wed,2015-12-02T02:07:33,130152
579,2015,Dec,2,3,55,15,4,Wed,2015-12-02T03:55:15,130152
580,2015,Dec,2,4,57,58,4,Wed,2015-12-02T04:57:58,107184
581,2015,Dec,2,5,48,10,4,Wed,2015-12-02T05:48:10,137808
582,2015,Dec,2,6,4,26,4,Wed,2015-12-02T06:04:26,206712
583,2015,Dec,2,7,55,18,4,Wed,2015-12-02T07:55:18,256476
584,2015,Dec,2,8,18,33,4,Wed,2015-12-02T08:18:33,302412
585,2015,Dec,2,9,8,36,4,Wed,2015-12-02T09:08:36,325380
586,2015,Dec,2,10,33,40,4,Wed,2015-12-02T10:33:40,329208
587,2015,Dec,2,11,13,34,4,Wed,2015-12-02T11:13:34,382800
588,2015,Dec,2,12,6,26,4,Wed,2015-12-02T12:06:26,356004
589,2015,Dec,2,13,40,34,4,Wed,2015-12-02T13:40:34,344520
590,2015,Dec,2,14,25,47,4,Wed,2015-12-02T14:25:47,352176
591,2015,Dec,2,15,49,57,4,Wed,2015-12-02T15:49:57,317724
592,2015,Dec,2,16,50,17,4,Wed,2015-12-02T16:50:17,317724
593,2015,Dec,2,17,18,28,4,Wed,2015-12-02T17:18:28,252648
594,2015,Dec,2,18,23,36,4,Wed,2015-12-02T18:23:36,248820
595,2015,Dec,2,19,40,8,4,Wed,2015-12-02T19:40:08,233508
596,2015,Dec,2,20,10,7,4,Wed,2015-12-02T20:10:07,275616
597,2015,Dec,2,21,44,7,4,Wed,2015-12-02T21:44:07,260304
598,2015,Dec,2,22,24,25,4,Wed,2015-12-02T22:24:25,210540
599,2015,Dec,2,23,37,29,4,Wed,2015-12-02T23:37:29,191400
600,2015,Dec,3,0,8,35,4,Thu,2015-12-03T00:08:35,156645
601,2015,Dec,3,1,42,19,4,Thu,2015-12-03T01:42:19,111392
602,2015,Dec,3,2,22,40,4,Thu,2015-12-03T02:22:40,118354
603,2015,Dec,3,3,30,47,4,Thu,2015-12-03T03:30:47,118354
604,2015,Dec,3,4,26,13,4,Thu,2015-12-03T04:26:13,97468
605,2015,Dec,3,5,30,31,4,Thu,2015-12-03T05:30:31,125316
606,2015,Dec,3,6,44,32,4,Thu,2015-12-03T06:44:32,187974
607,2015,Dec,3,7,20,31,4,Thu,2015-12-03T07:20:31,233227
608,2015,Dec,3,8,41,3,4,Thu,2015-12-03T08:41:03,274999
609,2015,Dec,3,9,28,19,4,Thu,2015-12-03T09:28:19,295885
610,2015,Dec,3,10,9,47,4,Thu,2015-12-03T10:09:47,299366
611,2015,Dec,3,11,31,3,4,Thu,2015-12-03T11:31:03,348100
612,2015,Dec,3,12,56,39,4,Thu,2015-12-03T12:56:39,323733
613,2015,Dec,3,13,13,1,4,Thu,2015-12-03T13:13:01,313290
614,2015,Dec,3,14,22,30,4,Thu,2015-12-03T14:22:30,320252
615,2015,Dec,3,15,25,56,4,Thu,2015-12-03T15:25:56,288923
616,2015,Dec,3,16,0,54,4,Thu,2015-12-03T16:00:54,288923
617,2015,Dec,3,17,33,4,4,Thu,2015-12-03T17:33:04,229746
618,2015,Dec,3,18,43,55,4,Thu,2015-12-03T18:43:55,226265
619,2015,Dec,3,19,5,43,4,Thu,2015-12-03T19:05:43,212341
620,2015,Dec,3,20,47,59,4,Thu,2015-12-03T20:47:59,250632
621,2015,Dec,3,21,42,25,4,Thu,2015-12-03T21:42:25,236708
622,2015,Dec,3,22,0,23,4,Thu,2015-12-03T22:00:23,191455
623,2015,Dec,3,23,2,7,4,Thu,2015-12-03T23:02:07,174050
624,2015,Dec,4,0,39,0,4,Fri,2015-12-04T00:39:00,254880
625,2015,Dec,4,1,17,55,4,Fri,2015-12-04T01:17:55,181248
626,2015,Dec,4,2,40,44,4,Fri,2015-12-04T02:40:44,192576
627,2015,Dec,4,3,18,46,4,Fri,2015-12-04T03:18:46,192576
628,2015,Dec,4,4,57,14,4,Fri,2015-12-04T04:57:14,158592
629,2015,Dec,4,5,9,48,4,Fri,2015-12-04T05:09:48,203904
630,2015,Dec,4,6,36,18,4,Fri,2015-12-04T06:36:18,305856
631,2015,Dec,4,7,12,6,4,Fri,2015-12-04T07:12:06,379488
632,2015,Dec,4,8,27,29,4,Fri,2015-12-04T08:27:29,447456
633,2015,Dec,4,9,45,21,4,Fri,2015-12-04T09:45:21,481440
634,2015,Dec,4,10,24,10,4,Fri,2015-12-04T10:24:10,487104
635,2015,Dec,4,11,21,26,4,Fri,2015-12-04T11:21:26,566400
636,2015,Dec,4,12,41,57,4,Fri,2015-12-04T12:41:57,526752
637,2015,Dec,4,13,43,27,4,Fri,2015-12-04T13:43:27,509760
638,2015,Dec,4,14,9,28,4,Fri,2015-12-04T14:09:28,521088
639,2015,Dec,4,15,59,45,4,Fri,2015-12-04T15:59:45,470112
640,2015,Dec,4,16,9,33,4,Fri,2015-12-04T16:09:33,470112
641,2015,Dec,4,17,20,8,4,Fri,2015-12-04T17:20:08,373824
642,2015,Dec,4,18,13,58,4,Fri,2015-12-04T18:13:58,368160
643,2015,Dec,4,19,11,28,4,Fri,2015-12-04T19:11:28,345504
644,2015,Dec,4,20,22,50,4,Fri,2015-12-04T20:22:50,407808
645,2015,Dec,4,21,24,27,4,Fri,2015-12-04T21:24:27,385152
646,2015,Dec,4,22,51,31,4,Fri,2015-12-04T22:51:31,311520
647,2015,Dec,4,23,24,46,4,Fri,2015-12-04T23:24:46,283200
648,2015,Dec,5,0,14,50,4,Sat,2015-12-05T00:14:50,220365
649,2015,Dec,5,1,12,28,4,Sat,2015-12-05T01:12:28,156704
650,2015,Dec,5,2,13,37,4,Sat,2015-12-05T02:13:37,166498
651,2015,Dec,5,3,45,3,4,Sat,2015-12-05T03:45:03,166498
652,2015,Dec,5,4,57,24,4,Sat,2015-12-05T04:57:24,137116
653,2015,Dec,5,5,2,14,4,Sat,2015-12-05T05:02:14,176292
654,2015,Dec,5,6,40,5,4,Sat,2015-12-05T06:40:05,264438
655,2015,Dec,5,7,55,11,4,Sat,2015-12-05T07:55:11,328099
656,2015,Dec,5,8,23,3,4,Sat,2015-12-05T08:23:03,386863
657,2015,Dec,5,9,47,40,4,Sat,2015-12-05T09:47:40,416245
658,2015,Dec,5,10,43,11,4,Sat,2015-12-05T10:43:11,421142
659,2015,Dec,5,11,14,39,4,Sat,2015-12-05T11:14:39,489700
660,2015,Dec,5,12,19,39,4,Sat,2015-12-05T12:19:39,455421
661,2015,Dec,5,13,5,45,4,Sat,2015-12-05T13:05:45,440730
662,2015,Dec,5,14,55,32,4,Sat,2015-12-05T14:55:32,450524
663,2015,Dec,5,15,48,18,4,Sat,2015-12-05T15:48:18,406451
664,2015,Dec,5,16,49,56,4,Sat,2015-12-05T16:49:56,406451
665,2015,Dec,5,17,56,22,4,Sat,2015-12-05T17:56:22,323202
666,2015,Dec,5,18,26,29,4,Sat,2015-12-05T18:26:29,318305
667,2015,Dec,5,19,3,40,4,Sat,2015-12-05T19:03:40,298717
668,2015,Dec,5,20,44,33,4,Sat,2015-12-05T20:44:33,352584
669,2015,Dec,5,21,42,41,4,Sat,2015-12-05T21:42:41,332996
670,2015,Dec,5,22,35,59,4,Sat,2015-12-05T22:35:59,269335
671,2015,Dec,5,23,47,59,4,Sat,2015-12-05T23:47:59,244850
672,2015,Dec,6,0,27,37,4,Sun,2015-12-06T00:27:37,230985
673,2015,Dec,6,1,29,31,4,Sun,2015-12-06T01:29:31,164256
674,2015,Dec,6,2,16,45,4,Sun,2015-12-06T02:16:45,174522
675,2015,Dec,6,3,30,13,4,Sun,2015-12-06T03:30:13,174522
676,2015,Dec,6,4,21,17,4,Sun,2015-12-06T04:21:17,143724
677,2015,Dec,6,5,2,2,4,Sun,2015-12-06T05:02:02,184788
678,2015,Dec,6,6,3,10,4,Sun,2015-12-06T06:03:10,277182
679,2015,Dec,6,7,22,0,4,Sun,2015-12-06T07:22:00,343911
680,2015,Dec,6,8,18,41,4,Sun,2015-12-06T08:18:41,405507
681,2015,Dec,6,9,0,8,4,Sun,2015-12-06T09:00:08,436305
682,2015,Dec,6,10,4,50,4,Sun,2015-12-06T10:04:50,441438
683,2015,Dec,6,11,27,43,4,Sun,2015-12-06T11:27:43,513300
684,2015,Dec,6,12,14,38,4,Sun,2015-12-06T12:14:38,477369
685,2015,Dec,6,13,25,35,4,Sun,2015-12-06T13:25:35,461970
686,2015,Dec,6,14,58,14,4,Sun,2015-12-06T14:58:14,472236
687,2015,Dec,6,15,29,12,4,Sun,2015-12-06T15:29:12,426039
688,2015,Dec,6,16,21,38,4,Sun,2015-12-06T16:21:38,426039
689,2015,Dec,6,17,6,38,4,Sun,2015-12-06T17:06:38,338778
690,2015,Dec,6,18,56,5,4,Sun,2015-12-06T18:56:05,333645
691,2015,Dec,6,19,50,20,4,Sun,2015-12-06T19:50:20,313113
692,2015,Dec,6,20,20,34,4,Sun,2015-12-06T20:20:34,369576
693,2015,Dec,6,21,29,57,4,Sun,2015-12-06T21:29:57,349044
694,2015,Dec,6,22,20,16,4,Sun,2015-12-06T22:20:16,282315
695,2015,Dec,6,23,1,33,4,Sun,2015-12-06T23:01:33,256650
696,2015,Dec,7,0,2,12,4,Mon,2015-12-07T00:02:12,265500
697,2015,Dec,7,1,23,5,4,Mon,2015-12-07T01:23:05,188800
698,2015,Dec,7,2,13,55,4,Mon,2015-12-07T02:13:55,200600
699,2015,Dec,7,3,33,22,4,Mon,2015-12-07T03:33:22,200600
700,2015,Dec,7,4,12,53,4,Mon,2015-12-07T04:12:53,165200
701,2015,Dec,7,5,12,16,4,Mon,2015-12-07T05:12:16,212400
702,2015,Dec,7,6,43,46,4,Mon,2015-12-07T06:43:46,318600
703,2015,Dec,7,7,47,19,4,Mon,2015-12-07T07:47:19,395300
704,2015,Dec,7,8,19,33,4,Mon,2015-12-07T08:19:33,466100
705,2015,Dec,7,9,55,24,4,Mon,2015-12-07T09:55:24,501500
706,2015,Dec,7,10,16,30,4,Mon,2015-12-07T10:16:30,507400
707,2015,Dec,7,11,22,55,4,Mon,2015-12-07T11:22:55,590000
708,2015,Dec,7,12,45,15,4,Mon,2015-12-07T12:45:15,548700
709,2015,Dec,7,13,2,19,4,Mon,2015-12-07T13:02:19,531000
710,2015,Dec,7,14,59,35,4,Mon,2015-12-07T14:59:35,542800
711,2015,Dec,7,15,4,0,4,Mon,2015-12-07T15:04:00,489700
712,2015,Dec,7,16,29,31,4,Mon,2015-12-07T16:29:31,489700
713,2015,Dec,7,17,46,28,4,Mon,2015-12-07T17:46:28,389400
714,2015,Dec,7,18,3,58,4,Mon,2015-12-07T18:03:58,383500
